Timestamp (yyyyMMdd_HHmmss.ffff),Object,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
20240901_181041.2665,Right Hand,HandRing2,0.2196475,0.9493055,-0.7799835,0.1635884,0.7890633,0.2930324,-0.5145385
20240901_181041.2665,Right Hand,HandRing3,0.2087055,0.9481669,-0.7561596,0.1045024,0.8128995,0.3405329,-0.460772
20240901_181041.2665,Right Hand,HandPinky0,0.2425763,0.9094037,-0.8581876,0.4254943,0.6811113,0.2479288,-0.5418235
20240901_181041.2665,Right Hand,HandPinky1,0.2402859,0.9234226,-0.8154042,0.2826279,0.7475606,0.2594441,-0.542183
20240901_181041.2665,Right Hand,HandPinky2,0.2326315,0.927707,-0.7863637,0.1981106,0.7439662,0.3763425,-0.5153949
20240901_181041.2665,Right Hand,HandPinky3,0.2248043,0.9258386,-0.7679913,0.1715999,0.7790879,0.3952401,-0.4553678
20240901_181041.2666,Right Hand,HandMaxSkinnable,0.1402733,0.9127566,-0.8052019,-0.3303121,0.7154309,-0.5438028,-0.2886688
20240901_181041.2666,Right Hand,HandMaxSkinnable,0.1402733,0.9127566,-0.8052019,-0.3303121,0.7154309,-0.5438028,-0.2886688
20240901_181041.2666,Right Hand,HandIndexTip,0.1710616,0.9720865,-0.7503034,0.1157495,0.787704,0.2275007,-0.5606862
20240901_181041.2666,Right Hand,HandMiddleTip,0.1846688,0.9593368,-0.7334997,0.09213792,0.7883198,0.3223927,-0.5158706
20240901_181041.2667,Right Hand,HandRingTip,0.1963493,0.9457293,-0.7356407,0.1045024,0.8128995,0.3405329,-0.460772
20240901_181041.2667,Right Hand,HandPinkyTip,0.2140226,0.9247774,-0.7492089,0.1715999,0.779088,0.3952401,-0.4553678
20240901_181041.2769,Right Hand,HandStart,0.2392039,0.9067616,-0.8994517,0.3515116,0.7822779,0.02609108,-0.5136151
20240901_181041.2770,Right Hand,HandStart,0.2392039,0.9067616,-0.8994517,0.3515116,0.7822779,0.02609108,-0.5136151
20240901_181041.2771,Right Hand,HandForearmStub,0.2392039,0.9067616,-0.8994517,0.3515116,0.7822779,0.02609108,-0.5136151
20240901_181041.2771,Right Hand,HandThumb0,0.2200194,0.9127211,-0.8843909,0.02216461,0.8758386,-0.3985962,-0.2711763
20240901_181041.2771,Right Hand,HandThumb1,0.1991111,0.9189794,-0.8731668,-0.2317513,0.7352011,-0.5927998,-0.2331519
20240901_181041.2771,Right Hand,HandThumb2,0.173944,0.9169136,-0.8533382,-0.3048015,0.7154306,-0.4917481,-0.3917163
20240901_181041.2771,Right Hand,HandThumb3,0.1570148,0.9152157,-0.8246307,-0.3178208,0.7154456,-0.5547662,-0.2817214
20240901_181041.2771,Right Hand,HandIndex1,0.1954196,0.9602721,-0.8301774,0.2373885,0.788643,0.08522694,-0.5607377
20240901_181041.2772,Right Hand,HandIndex2,0.1857402,0.9707159,-0.7955368,0.1459734,0.8083909,0.1798088,-0.5411726
20240901_181041.2772,Right Hand,HandIndex3,0.1768207,0.9717093,-0.7732781,0.1029539,0.7986268,0.2282105,-0.5472846
20240901_181041.2772,Right Hand,HandMiddle1,0.2151394,0.954972,-0.8218189,0.2629327,0.7678144,0.1279655,-0.570047
20240901_181041.2772,Right Hand,HandMiddle2,0.20616,0.9659034,-0.7818588,0.1178863,0.8010929,0.2446228,-0.5333999
20240901_181041.2772,Right Hand,HandMiddle3,0.1951915,0.9639422,-0.7570401,0.09442034,0.7949193,0.316743,-0.5087891
20240901_181041.2772,Right Hand,HandRing1,0.229297,0.9408053,-0.8172748,0.2766518,0.7645122,0.1708858,-0.556583
20240901_181041.2772,Right Hand,HandRing2,0.2205417,0.9497694,-0.7808619,0.1700165,0.7937399,0.2864031,-0.5089679
20240901_181041.2773,Right Hand,HandRing3,0.209413,0.9492015,-0.7571042,0.1098059,0.8180785,0.3335614,-0.4554479
20240901_181041.2773,Right Hand,HandPinky0,0.2440923,0.9082463,-0.8581192,0.4286283,0.6862308,0.2459544,-0.5337348
20240901_181041.2773,Right Hand,HandPinky1,0.2412588,0.9229312,-0.8155925,0.2891575,0.7484501,0.2551474,-0.5395491
20240901_181041.2773,Right Hand,HandPinky2,0.233658,0.9277095,-0.7866151,0.2032318,0.7463467,0.372971,-0.5124068
20240901_181041.2773,Right Hand,HandPinky3,0.22579,0.9261277,-0.7682332,0.1761648,0.7816643,0.3916022,-0.4523507
20240901_181041.2773,Right Hand,HandMaxSkinnable,0.1407468,0.912592,-0.8067528,-0.3178212,0.7154466,-0.5547669,-0.2817217
20240901_181041.2774,Right Hand,HandMaxSkinnable,0.1407468,0.912592,-0.8067528,-0.3178212,0.7154466,-0.5547669,-0.2817217
20240901_181041.2774,Right Hand,HandIndexTip,0.1690948,0.9705704,-0.7525943,0.102954,0.7986275,0.2282107,-0.5472851
20240901_181041.2774,Right Hand,HandMiddleTip,0.1845007,0.9603919,-0.7350806,0.0944204,0.7949199,0.3167433,-0.5087895
20240901_181041.2774,Right Hand,HandRingTip,0.196875,0.9472502,-0.7366436,0.109806,0.8180793,0.3335617,-0.4554483
20240901_181041.2774,Right Hand,HandPinkyTip,0.2149623,0.9253658,-0.7494627,0.176165,0.7816652,0.3916027,-0.4523512
20240901_181041.2912,Right Hand,HandStart,0.2421741,0.9038436,-0.8992837,0.3551101,0.7855033,0.02017194,-0.5064331
20240901_181041.2914,Right Hand,HandStart,0.2421741,0.9038436,-0.8992837,0.3551101,0.7855033,0.02017194,-0.5064331
20240901_181041.2914,Right Hand,HandForearmStub,0.2421741,0.9038436,-0.8992837,0.3551101,0.7855033,0.02017194,-0.5064331
20240901_181041.2914,Right Hand,HandThumb0,0.2228233,0.9100288,-0.8845298,0.02434945,0.8735844,-0.4063206,-0.2667582
20240901_181041.2915,Right Hand,HandThumb1,0.2018034,0.9163931,-0.8735772,-0.2297994,0.7305295,-0.6004549,-0.2301543
20240901_181041.2915,Right Hand,HandThumb2,0.1764893,0.9144874,-0.8539203,-0.2991987,0.713213,-0.501293,-0.3879576
20240901_181041.2915,Right Hand,HandThumb3,0.1591387,0.9132252,-0.825443,-0.3083863,0.7134683,-0.5662714,-0.2742195
20240901_181041.2915,Right Hand,HandIndex1,0.1975637,0.9584965,-0.8314433,0.2100837,0.8078341,0.09327024,-0.5427424
20240901_181041.2915,Right Hand,HandIndex2,0.1854817,0.9674172,-0.7971331,0.10934,0.8245703,0.1899476,-0.5215825
20240901_181041.2915,Right Hand,HandIndex3,0.1751139,0.9669893,-0.7754924,0.06420177,0.813007,0.2369519,-0.5279691
20240901_181041.2916,Right Hand,HandMiddle1,0.2172089,0.9533972,-0.8227895,0.2659955,0.773745,0.1210938,-0.5620506
20240901_181041.2916,Right Hand,HandMiddle2,0.2075994,0.9650759,-0.7831889,0.1176042,0.8079033,0.2377833,-0.526232
20240901_181041.2916,Right Hand,HandMiddle3,0.1962141,0.9634373,-0.7585351,0.09190825,0.8021325,0.3109196,-0.5014628
20240901_181041.2916,Right Hand,HandRing1,0.2313512,0.9393498,-0.8178446,0.2868547,0.7661518,0.1601153,-0.5523482
20240901_181041.2916,Right Hand,HandRing2,0.2226771,0.9494649,-0.7817149,0.176654,0.7980489,0.2771105,-0.5050948
20240901_181041.2917,Right Hand,HandRing3,0.211463,0.949518,-0.7579906,0.1139051,0.8231465,0.3249779,-0.4514912
20240901_181041.2917,Right Hand,HandPinky0,0.2466364,0.9060906,-0.8579374,0.4313962,0.6916518,0.2412656,-0.526598
20240901_181041.2917,Right Hand,HandPinky1,0.2433354,0.9215385,-0.8157158,0.2998984,0.7447247,0.2461963,-0.5429845
20240901_181041.2917,Right Hand,HandPinky2,0.2363442,0.9269785,-0.7867017,0.2124736,0.7450771,0.3666015,-0.515089
20240901_181041.2917,Right Hand,HandPinky3,0.2287409,0.9257541,-0.7681816,0.1838883,0.7813461,0.3857661,-0.4548254
20240901_181041.2917,Right Hand,HandMaxSkinnable,0.1423928,0.9108987,-0.8079698,-0.3083863,0.7134686,-0.5662716,-0.2742196
20240901_181041.2917,Right Hand,HandMaxSkinnable,0.1423928,0.9108987,-0.8079698,-0.3083863,0.7134686,-0.5662716,-0.2742196
20240901_181041.2918,Right Hand,HandIndexTip,0.1661246,0.9645271,-0.7554442,0.06420177,0.8130069,0.2369519,-0.527969
20240901_181041.2918,Right Hand,HandMiddleTip,0.18512,0.9600916,-0.7367443,0.09190825,0.8021325,0.3109196,-0.5014628
20240901_181041.2918,Right Hand,HandRingTip,0.1987922,0.9480224,-0.7375736,0.1139051,0.8231464,0.3249779,-0.4514911
20240901_181041.2918,Right Hand,HandPinkyTip,0.2181413,0.925328,-0.7492708,0.1838884,0.7813464,0.3857662,-0.4548256
20240901_181041.3051,Right Hand,HandStart,0.2451024,0.9011043,-0.89924,0.3578486,0.7885407,0.01450931,-0.4999378
20240901_181041.3052,Right Hand,HandStart,0.2451024,0.9011043,-0.89924,0.3578486,0.7885407,0.01450931,-0.4999378
20240901_181041.3052,Right Hand,HandForearmStub,0.2451024,0.9011043,-0.89924,0.3578486,0.7885407,0.01450931,-0.4999378
20240901_181041.3052,Right Hand,HandThumb0,0.225597,0.9074647,-0.8847668,0.02605495,0.8714796,-0.4135155,-0.2623928
20240901_181041.3052,Right Hand,HandThumb1,0.2044679,0.913905,-0.8740717,-0.2300537,0.7266955,-0.6070015,-0.2248087
20240901_181041.3053,Right Hand,HandThumb2,0.1790051,0.9119323,-0.8546145,-0.296514,0.7113069,-0.5100282,-0.3820943
20240901_181041.3053,Right Hand,HandThumb3,0.1612463,0.9108622,-0.8263819,-0.3025821,0.7115101,-0.5761054,-0.2651512
20240901_181041.3053,Right Hand,HandIndex1,0.1996939,0.9567097,-0.8327157,0.1803969,0.8270974,0.09893149,-0.5230501
20240901_181041.3053,Right Hand,HandIndex2,0.1851714,0.96401,-0.7989735,0.06751105,0.8402186,0.1986858,-0.5000029
20240901_181041.3053,Right Hand,HandIndex3,0.1733903,0.9619642,-0.7781645,0.02037582,0.8265544,0.2439484,-0.5068409
20240901_181041.3053,Right Hand,HandMiddle1,0.2192754,0.9518197,-0.8238007,0.2682953,0.7798613,0.1139365,-0.5539445
20240901_181041.3053,Right Hand,HandMiddle2,0.209003,0.9642078,-0.7845839,0.1121428,0.8153648,0.2333943,-0.517818
20240901_181041.3054,Right Hand,HandMiddle3,0.1970714,0.962607,-0.7601872,0.08265217,0.8096241,0.3085675,-0.4924123
20240901_181041.3054,Right Hand,HandRing1,0.2334173,0.9379035,-0.818497,0.2991207,0.7662612,0.147675,-0.549149
20240901_181041.3054,Right Hand,HandRing2,0.2250253,0.9493104,-0.7826868,0.1778589,0.8030469,0.2713329,-0.499864
20240901_181041.3054,Right Hand,HandRing3,0.2135577,0.9496883,-0.759087,0.1109817,0.828513,0.320952,-0.4452467
20240901_181041.3054,Right Hand,HandPinky0,0.2491779,0.9040439,-0.8578972,0.4334419,0.696727,0.2366784,-0.5202737
20240901_181041.3054,Right Hand,HandPinky1,0.2454394,0.9201703,-0.8159668,0.3152366,0.73707,0.2336635,-0.5502352
20240901_181041.3055,Right Hand,HandPinky2,0.2395014,0.926467,-0.7868913,0.2214138,0.7423483,0.3616411,-0.518764
20240901_181041.3055,Right Hand,HandPinky3,0.232206,0.9255347,-0.7682309,0.1894505,0.7800955,0.382738,-0.4572512
20240901_181041.3055,Right Hand,HandMaxSkinnable,0.1440964,0.9086292,-0.8092926,-0.3025824,0.7115108,-0.576106,-0.2651514
20240901_181041.3055,Right Hand,HandMaxSkinnable,0.1440964,0.9086292,-0.8092926,-0.3025824,0.7115108,-0.576106,-0.2651514
20240901_181041.3055,Right Hand,HandIndexTip,0.163197,0.9580142,-0.7589474,0.02037585,0.8265553,0.2439486,-0.5068414
20240901_181041.3055,Right Hand,HandMiddleTip,0.1854295,0.9591315,-0.7387046,0.08265226,0.8096249,0.3085678,-0.4924127
20240901_181041.3056,Right Hand,HandRingTip,0.2005675,0.9483013,-0.7388638,0.1109819,0.8285139,0.3209523,-0.4452471
20240901_181041.3056,Right Hand,HandPinkyTip,0.2218009,0.9253065,-0.7492089,0.1894507,0.7800963,0.3827384,-0.4572517
20240901_181041.3186,Right Hand,HandStart,0.2477212,0.8993071,-0.8983439,0.3598571,0.7910937,0.007030144,-0.4945954
20240901_181041.3187,Right Hand,HandStart,0.2477212,0.8993071,-0.8983439,0.3598571,0.7910937,0.007030144,-0.4945954
20240901_181041.3187,Right Hand,HandForearmStub,0.2477212,0.8993071,-0.8983439,0.3598571,0.7910937,0.007030144,-0.4945954
20240901_181041.3187,Right Hand,HandThumb0,0.2280974,0.9058046,-0.8840934,0.02723509,0.8685843,-0.4220221,-0.2582976
20240901_181041.3187,Right Hand,HandThumb1,0.2068667,0.9123163,-0.8736455,-0.2349744,0.7231104,-0.6129542,-0.21491
20240901_181041.3188,Right Hand,HandThumb2,0.1812714,0.9098645,-0.854418,-0.2987168,0.7091388,-0.5192119,-0.3719031
20240901_181041.3188,Right Hand,HandThumb3,0.1630872,0.908614,-0.826465,-0.3014488,0.7092891,-0.5855305,-0.2513876
20240901_181041.3188,Right Hand,HandIndex1,0.2016105,0.9558052,-0.8330666,0.1630342,0.8414858,0.09366463,-0.5065084
20240901_181041.3188,Right Hand,HandIndex2,0.1853655,0.962528,-0.7999963,0.04391116,0.8522326,0.1935035,-0.4840787
20240901_181041.3188,Right Hand,HandIndex3,0.1727061,0.959828,-0.7797863,-0.003943324,0.837611,0.2373866,-0.4919819
20240901_181041.3188,Right Hand,HandMiddle1,0.2211702,0.951192,-0.8239585,0.2705305,0.7854302,0.1044558,-0.5468124
20240901_181041.3189,Right Hand,HandMiddle2,0.2103343,0.9643639,-0.7851509,0.1045361,0.8225361,0.2281239,-0.5103622
20240901_181041.3189,Right Hand,HandMiddle3,0.1978959,0.9627075,-0.7610124,0.06845811,0.8168067,0.3073925,-0.4833789
20240901_181041.3189,Right Hand,HandRing1,0.2353644,0.9374573,-0.8183312,0.3122536,0.7650321,0.1327456,-0.5473613
20240901_181041.3189,Right Hand,HandRing2,0.2274398,0.9502593,-0.782888,0.1760498,0.8080567,0.2658655,-0.4953485
20240901_181041.3189,Right Hand,HandRing3,0.2157028,0.9508137,-0.7594245,0.1013377,0.8339571,0.3196701,-0.4382499
20240901_181041.3189,Right Hand,HandPinky0,0.2515468,0.9030018,-0.8570378,0.4352831,0.7015336,0.2301508,-0.5151817
20240901_181041.3190,Right Hand,HandPinky1,0.247477,0.9198444,-0.815421,0.3317525,0.7279432,0.2178572,-0.5590895
20240901_181041.3190,Right Hand,HandPinky2,0.2427834,0.9271066,-0.786343,0.2281209,0.7399452,0.3568545,-0.5225919
20240901_181041.3190,Right Hand,HandPinky3,0.2357689,0.9263968,-0.7675655,0.1888253,0.7799901,0.3826133,-0.4577934
20240901_181041.3190,Right Hand,HandMaxSkinnable,0.1455565,0.9061632,-0.8097972,-0.3014492,0.7092898,-0.5855311,-0.2513879
20240901_181041.3190,Right Hand,HandMaxSkinnable,0.1455565,0.9061632,-0.8097972,-0.3014492,0.7092898,-0.5855311,-0.2513879
20240901_181041.3190,Right Hand,HandIndexTip,0.1617843,0.9553069,-0.7611026,-0.003943294,0.8376118,0.2373869,-0.4919823
20240901_181041.3191,Right Hand,HandMiddleTip,0.1856818,0.9588654,-0.7399134,0.0684582,0.8168075,0.3073928,-0.4833795
20240901_181041.3191,Right Hand,HandRingTip,0.2022846,0.9492155,-0.7394986,0.1013379,0.8339579,0.3196705,-0.4382503
20240901_181041.3191,Right Hand,HandPinkyTip,0.2253738,0.9261408,-0.7485384,0.1888255,0.7799909,0.3826137,-0.4577938
20240901_181041.3331,Right Hand,HandStart,0.248683,0.8987505,-0.8973342,0.3612032,0.7928725,-0.001766175,-0.4907981
20240901_181041.3331,Right Hand,HandStart,0.248683,0.8987505,-0.8973342,0.3612032,0.7928725,-0.001766175,-0.4907981
20240901_181041.3332,Right Hand,HandForearmStub,0.248683,0.8987505,-0.8973342,0.3612032,0.7928725,-0.001766175,-0.4907981
20240901_181041.3332,Right Hand,HandThumb0,0.228988,0.90535,-0.8832295,0.02677947,0.8650292,-0.4309071,-0.2555912
20240901_181041.3332,Right Hand,HandThumb1,0.2076878,0.911893,-0.8729438,-0.2423079,0.7186674,-0.6184894,-0.2056095
20240901_181041.3332,Right Hand,HandThumb2,0.1820661,0.9088768,-0.8538321,-0.3033355,0.7056083,-0.5279497,-0.3624568
20240901_181041.3332,Right Hand,HandThumb3,0.1636046,0.9073633,-0.8260745,-0.3039281,0.7056347,-0.5937293,-0.2391564
20240901_181041.3333,Right Hand,HandIndex1,0.2020367,0.9560527,-0.8331473,0.1527928,0.8517262,0.0833619,-0.494236
20240901_181041.3333,Right Hand,HandIndex2,0.1846296,0.9627146,-0.8006612,0.03115278,0.8610997,0.1820891,-0.4736911
20240901_181041.3333,Right Hand,HandIndex3,0.1714466,0.959862,-0.7808101,-0.01661149,0.8461518,0.2249444,-0.4828621
20240901_181041.3333,Right Hand,HandMiddle1,0.2216182,0.951757,-0.8239312,0.2724407,0.7899072,0.09366625,-0.541342
20240901_181041.3333,Right Hand,HandMiddle2,0.2103656,0.9657031,-0.7855147,0.09754273,0.8284202,0.2213113,-0.5052031
20240901_181041.3333,Right Hand,HandMiddle3,0.1975652,0.9640163,-0.7615684,0.05426711,0.8227041,0.30521,-0.476513
20240901_181041.3334,Right Hand,HandRing1,0.2359105,0.9382371,-0.8180383,0.3224944,0.7636455,0.1184813,-0.5466323
20240901_181041.3334,Right Hand,HandRing2,0.2284251,0.9522161,-0.7829461,0.1733808,0.8120644,0.259931,-0.4928789
20240901_181041.3334,Right Hand,HandRing3,0.2165111,0.9528816,-0.7595748,0.09012702,0.8383285,0.318541,-0.4331504
20240901_181041.3334,Right Hand,HandPinky0,0.2524182,0.9032179,-0.8560962,0.4370018,0.7056341,0.2221232,-0.5116376
20240901_181041.3334,Right Hand,HandPinky1,0.2481555,0.9207746,-0.8147951,0.3437778,0.720328,0.2037642,-0.5669461
20240901_181041.3334,Right Hand,HandPinky2,0.2444915,0.92879,-0.7857671,0.2301939,0.7385899,0.3537117,-0.525727
20240901_181041.3334,Right Hand,HandPinky3,0.237647,0.9281507,-0.7669244,0.1828933,0.7807181,0.3847962,-0.45713
20240901_181041.3335,Right Hand,HandMaxSkinnable,0.1458468,0.9046065,-0.8096975,-0.3039283,0.7056352,-0.5937297,-0.2391565
20240901_181041.3335,Right Hand,HandMaxSkinnable,0.1458468,0.9046065,-0.8096975,-0.3039283,0.7056352,-0.5937297,-0.2391565
20240901_181041.3335,Right Hand,HandIndexTip,0.160105,0.9552466,-0.7624017,-0.01661152,0.8461524,0.2249446,-0.4828624
20240901_181041.3335,Right Hand,HandMiddleTip,0.1849089,0.9597851,-0.7408071,0.05426717,0.8227047,0.3052102,-0.4765133
20240901_181041.3335,Right Hand,HandRingTip,0.2027418,0.9509668,-0.7399182,0.09012713,0.8383294,0.3185413,-0.4331509
20240901_181041.3335,Right Hand,HandPinkyTip,0.2271204,0.9276687,-0.7479742,0.1828935,0.7807187,0.3847965,-0.4571304
20240901_181041.3471,Right Hand,HandStart,0.2486774,0.8988162,-0.8970925,0.3621655,0.7939503,-0.01101638,-0.4882191
20240901_181041.3472,Right Hand,HandStart,0.2486774,0.8988162,-0.8970925,0.3621655,0.7939503,-0.01101638,-0.4882191
20240901_181041.3472,Right Hand,HandForearmStub,0.2486774,0.8988162,-0.8970925,0.3621655,0.7939503,-0.01101638,-0.4882191
20240901_181041.3472,Right Hand,HandThumb0,0.2289486,0.905497,-0.8830736,0.02488601,0.8611401,-0.4394701,-0.2543307
20240901_181041.3472,Right Hand,HandThumb1,0.207612,0.912035,-0.8728604,-0.2496638,0.7132676,-0.6237924,-0.1995003
20240901_181041.3473,Right Hand,HandThumb2,0.1820638,0.9085913,-0.8537226,-0.3076507,0.7009541,-0.535957,-0.3560411
20240901_181041.3473,Right Hand,HandThumb3,0.1634706,0.9069343,-0.8260613,-0.307718,0.700642,-0.6007906,-0.2312213
20240901_181041.3473,Right Hand,HandIndex1,0.2016476,0.956841,-0.8338414,0.1447852,0.8591936,0.07240224,-0.4853679
20240901_181041.3474,Right Hand,HandIndex2,0.1834113,0.9635268,-0.8018184,0.02193892,0.8675426,0.1700299,-0.4668833
20240901_181041.3474,Right Hand,HandIndex3,0.1698975,0.96063,-0.7821976,-0.02527019,0.8524235,0.2119974,-0.477279
20240901_181041.3474,Right Hand,HandMiddle1,0.2212777,0.9528702,-0.8245831,0.2740715,0.7931833,0.08274561,-0.5374932
20240901_181041.3474,Right Hand,HandMiddle2,0.2097487,0.96753,-0.7865159,0.092242,0.8328176,0.2135811,-0.5022859
20240901_181041.3474,Right Hand,HandMiddle3,0.1967337,0.9658727,-0.7626835,0.04262841,0.8271471,0.3016443,-0.4722544
20240901_181041.3475,Right Hand,HandRing1,0.2356911,0.9395749,-0.8184779,0.3289577,0.7626626,0.1064606,-0.5466253
20240901_181041.3475,Right Hand,HandRing2,0.2285294,0.9544153,-0.783673,0.1701305,0.8149907,0.2543237,-0.4921042
20240901_181041.3475,Right Hand,HandRing3,0.2165168,0.9551238,-0.7603536,0.07941741,0.8413951,0.3172846,-0.4302093
20240901_181041.3475,Right Hand,HandPinky0,0.2524353,0.9040346,-0.8559448,0.4386777,0.7089717,0.2134795,-0.5092621
20240901_181041.3475,Right Hand,HandPinky1,0.2480863,0.9222744,-0.8149498,0.3499562,0.7154177,0.1936966,-0.5728791
20240901_181041.3475,Right Hand,HandPinky2,0.2450927,0.9307321,-0.7859706,0.2276519,0.7383257,0.3528936,-0.5277473
20240901_181041.3476,Right Hand,HandPinky3,0.2382869,0.9300038,-0.7671171,0.1737387,0.7817206,0.388565,-0.4557918
20240901_181041.3476,Right Hand,HandMaxSkinnable,0.1456332,0.9039515,-0.8098108,-0.3077182,0.7006425,-0.600791,-0.2312215
20240901_181041.3476,Right Hand,HandMaxSkinnable,0.1456332,0.9039515,-0.8098108,-0.3077182,0.7006425,-0.600791,-0.2312215
20240901_181041.3476,Right Hand,HandIndexTip,0.1583049,0.9560311,-0.763942,-0.02527019,0.8524238,0.2119974,-0.4772792
20240901_181041.3476,Right Hand,HandMiddleTip,0.1837963,0.9613377,-0.7421609,0.04262844,0.8271477,0.3016446,-0.4722548
20240901_181041.3476,Right Hand,HandRingTip,0.202507,0.9528711,-0.7409037,0.0794175,0.8413957,0.3172848,-0.4302096
20240901_181041.3477,Right Hand,HandPinkyTip,0.2275511,0.9291682,-0.748297,0.1737388,0.7817209,0.3885651,-0.4557918
20240901_181041.3607,Right Hand,HandStart,0.2484352,0.8989307,-0.897024,0.3618529,0.7950531,-0.01931374,-0.4863948
20240901_181041.3608,Right Hand,HandStart,0.2484352,0.8989307,-0.897024,0.3618529,0.7950531,-0.01931374,-0.4863948
20240901_181041.3608,Right Hand,HandForearmStub,0.2484352,0.8989307,-0.897024,0.3618529,0.7950531,-0.01931374,-0.4863948
20240901_181041.3609,Right Hand,HandThumb0,0.2286719,0.9056233,-0.8830596,0.02174741,0.857855,-0.4466453,-0.253217
20240901_181041.3609,Right Hand,HandThumb1,0.2073004,0.9120903,-0.8728742,-0.2572046,0.708287,-0.6280742,-0.1941546
20240901_181041.3609,Right Hand,HandThumb2,0.1818625,0.9082227,-0.8536706,-0.312291,0.6965678,-0.5427637,-0.3502461
20240901_181041.3609,Right Hand,HandThumb3,0.1631883,0.906392,-0.826075,-0.3122923,0.6959015,-0.6064881,-0.2244174
20240901_181041.3610,Right Hand,HandIndex1,0.2009842,0.9574006,-0.8345017,0.1362961,0.8654879,0.06246224,-0.4779663
20240901_181041.3610,Right Hand,HandIndex2,0.1820351,0.9640003,-0.8028772,0.01301622,0.8727133,0.1588857,-0.4614723
20240901_181041.3610,Right Hand,HandIndex3,0.1682653,0.9610262,-0.7834469,-0.03324646,0.8574183,0.1998782,-0.4730506
20240901_181041.3610,Right Hand,HandMiddle1,0.2206692,0.9537466,-0.8252296,0.2743919,0.7960201,0.07287023,-0.5345561
20240901_181041.3610,Right Hand,HandMiddle2,0.2088882,0.9689621,-0.7874587,0.08686417,0.8363143,0.2063563,-0.5004486
20240901_181041.3610,Right Hand,HandMiddle3,0.1957206,0.9672958,-0.7637109,0.03164384,0.8305395,0.2981437,-0.4693731
20240901_181041.3611,Right Hand,HandRing1,0.2352197,0.9406756,-0.8189672,0.332818,0.7618648,0.09632562,-0.5472794
20240901_181041.3611,Right Hand,HandRing2,0.2283099,0.9561441,-0.7843856,0.1660538,0.8171064,0.2496347,-0.4923866
20240901_181041.3611,Right Hand,HandRing3,0.2162399,0.9568142,-0.7610946,0.06883824,0.8434024,0.3165547,-0.4286321
20240901_181041.3611,Right Hand,HandPinky0,0.2522249,0.904767,-0.8559624,0.4391414,0.7120071,0.2055983,-0.5078674
20240901_181041.3611,Right Hand,HandPinky1,0.2477848,0.9235443,-0.8152207,0.3531913,0.7114891,0.1856182,-0.5784318
20240901_181041.3611,Right Hand,HandPinky2,0.2453171,0.9322767,-0.7862733,0.2231632,0.7380473,0.353109,-0.5299025
20240901_181041.3612,Right Hand,HandPinky3,0.2385216,0.9313778,-0.7674235,0.1636493,0.7822332,0.3928633,-0.4549574
20240901_181041.3612,Right Hand,HandMaxSkinnable,0.1453267,0.9031694,-0.8098971,-0.3122922,0.6959014,-0.606488,-0.2244173
20240901_181041.3612,Right Hand,HandMaxSkinnable,0.1453267,0.9031694,-0.8098971,-0.3122922,0.6959014,-0.606488,-0.2244173
20240901_181041.3612,Right Hand,HandIndexTip,0.1564884,0.9564293,-0.7653092,-0.03324646,0.8574186,0.1998783,-0.4730507
20240901_181041.3612,Right Hand,HandMiddleTip,0.1825851,0.9624529,-0.7433856,0.03164384,0.8305392,0.2981436,-0.469373
20240901_181041.3612,Right Hand,HandRingTip,0.2020609,0.9541883,-0.741815,0.06883824,0.8434024,0.3165547,-0.4286321
20240901_181041.3612,Right Hand,HandPinkyTip,0.2275894,0.9301333,-0.7487395,0.1636493,0.7822328,0.3928632,-0.4549573
20240901_181041.3750,Right Hand,HandStart,0.2482016,0.8990344,-0.8969591,0.3614298,0.7962961,-0.02793543,-0.4842526
20240901_181041.3751,Right Hand,HandStart,0.2482016,0.8990344,-0.8969591,0.3614298,0.7962961,-0.02793543,-0.4842526
20240901_181041.3751,Right Hand,HandForearmStub,0.2482016,0.8990344,-0.8969591,0.3614298,0.7962961,-0.02793543,-0.4842526
20240901_181041.3751,Right Hand,HandThumb0,0.2283938,0.9057345,-0.8830612,0.01787746,0.8544155,-0.4539266,-0.2521997
20240901_181041.3751,Right Hand,HandThumb1,0.2069896,0.9121034,-0.8728828,-0.2632496,0.7022713,-0.6331326,-0.1914591
20240901_181041.3752,Right Hand,HandThumb2,0.181687,0.908016,-0.8535465,-0.3156281,0.6910715,-0.5496659,-0.3473696
20240901_181041.3752,Right Hand,HandThumb3,0.1630186,0.9062017,-0.8259458,-0.3168358,0.6897827,-0.6121592,-0.2215293
20240901_181041.3752,Right Hand,HandIndex1,0.2002631,0.9579448,-0.8352272,0.1297963,0.8698526,0.05276147,-0.4729964
20240901_181041.3752,Right Hand,HandIndex2,0.1808304,0.9645326,-0.803895,0.006251842,0.8762856,0.1484064,-0.4583234
20240901_181041.3752,Right Hand,HandIndex3,0.1669152,0.9615307,-0.7845727,-0.03926474,0.8608796,0.1887532,-0.4708692
20240901_181041.3752,Right Hand,HandMiddle1,0.2199984,0.9546261,-0.8259357,0.2746097,0.7983633,0.06310877,-0.5321869
20240901_181041.3753,Right Hand,HandMiddle2,0.2080132,0.9703659,-0.788445,0.08316922,0.8391054,0.1983445,-0.4996442
20240901_181041.3753,Right Hand,HandMiddle3,0.1947676,0.968771,-0.7647356,0.02422845,0.8333625,0.2926375,-0.4682768
